tgl_publish,judul,link
"2022-09-21 15:45:00","Lepas Sambut Dekan Fakultas Ushuluddin UIN Ar-Raniry, Ini Pesan Prof Syamsul",https://infopublik.id/kategori/nusantara/668228/lepas-sambut-dekan-fakultas-ushuluddin-uin-ar-raniry-ini-pesan-prof-syamsul
"2022-09-21 16:10:00","Penerangan Hukum dan Sosialisasi Pengelolaan Dana Desa",https://infopublik.id/kategori/nusantara/668236/penerangan-hukum-dan-sosialisasi-pengelolaan-dana-desa
"2022-09-21 16:23:00","Pj Gubernur Aceh Buka Rakor Regsosek Tahun 2022",https://infopublik.id/kategori/nusantara/668231/pj-gubernur-aceh-buka-rakor-regsosek-tahun-2022
"2022-09-21 17:21:00","Ketahanan Keluarga, Pencegahan Dini Penyalahgunaan Narkoba",https://infopublik.id/kategori/nusantara/668266/ketahanan-keluarga-pencegahan-dini-penyalahgunaan-narkoba
"2022-09-21 17:22:00","DPPPA Aceh Dukung Registrasi Sosial Ekonomi",https://infopublik.id/kategori/nusantara/668267/dpppa-aceh-dukung-registrasi-sosial-ekonomi
"2022-09-21 18:19:00","DLHK Aceh Berhasil Kumpulkan 248 Kantong Darah",https://infopublik.id/kategori/nusantara/668210/dlhk-aceh-berhasil-kumpulkan-248-kantong-darah
"2022-09-21 18:24:00","DLHK Aceh Gelar FGD Kewilayahan I Penyusunan KLHS Revisi RTRWA Tahun 2013 - 2033",https://infopublik.id/kategori/nusantara/668213/dlhk-aceh-gelar-fgd-kewilayahan-i-penyusunan-klhs-revisi-rtrwa-tahun-2013-2033
"2022-09-21 19:39:00","Kalak BPBA Hadiri Rakor Regsosek BPS Tahun 2022",https://infopublik.id/kategori/nusantara/668296/kalak-bpba-hadiri-rakor-regsosek-bps-tahun-2022
"2022-09-21 20:08:00","Distanbunak Aceh Tamiang Target Produksi Jagung Capai 5-6 Ton",https://infopublik.id/kategori/nusantara/668317/distanbunak-aceh-tamiang-target-produksi-jagung-capai-5-6-ton
"2022-09-21 20:49:00","DPPPA Gelar Rakor Pembentukan Pokja",https://infopublik.id/kategori/nusantara/668293/dpppa-gelar-rakor-pembentukan-pokja
"2022-09-22 03:47:00","Panwaslih Aceh Besar Luncurkan Gampong Demokrasi",https://infopublik.id/kategori/nusantara/668381/panwaslih-aceh-besar-luncurkan-gampong-demokrasi
"2022-09-22 03:49:00","Perlindungan Awak Kapal Perikanan (AKP) Asal Aceh Didiskusi",https://infopublik.id/kategori/nusantara/668382/perlindungan-awak-kapal-perikanan-akp-asal-aceh-didiskusi
"2022-09-22 03:54:00","Rektor USK Ajak Mahasiswa Bijak Bermedsos untuk Cegah Intoleransi",https://infopublik.id/kategori/nusantara/668386/rektor-usk-ajak-mahasiswa-bijak-bermedsos-untuk-cegah-intoleransi
"2022-09-22 05:54:00","DLHK Aceh Gelar FGD Kewilayahan I Penyusunan KLHS Revisi RTRWA Tahun 2013 – 2033",https://infopublik.id/kategori/nusantara/668318/dlhk-aceh-gelar-fgd-kewilayahan-i-penyusunan-klhs-revisi-rtrwa-tahun-2013-2033
"2022-09-22 07:21:00","IDAI Aceh Harap Orang Tua Lindungi Anak",https://infopublik.id/kategori/nusantara/668383/idai-aceh-harap-orang-tua-lindungi-anak
"2022-09-22 07:27:00","Muslim Kembali Dorong Rencana Investasi di Pulau Banyak",https://infopublik.id/kategori/nusantara/668384/muslim-kembali-dorong-rencana-investasi-di-pulau-banyak
"2022-09-22 07:31:00","Pusat Riset Unggulan Nilam Aceh Latih 72 Peserta",https://infopublik.id/kategori/nusantara/668385/pusat-riset-unggulan-nilam-aceh-latih-72-peserta
"2022-09-22 07:34:00","USK Gelar Orientasi untuk Mahasiswa Asing",https://infopublik.id/kategori/nusantara/668387/usk-gelar-orientasi-untuk-mahasiswa-asing
"2022-09-22 15:48:00","Badan Anggaran DPR Aceh Berikan Tanggapan Terhadap penyampaian Nota Keuangan Perubahan dan Ranqan APBA 2022",https://infopublik.id/kategori/nusantara/668620/badan-anggaran-dpr-aceh-berikan-tanggapan-terhadap-penyampaian-nota-keuangan-perubahan-dan-ranqan-apba-2022
"2022-09-22 16:00:00","Dispora Aceh Raih Penghargaan dari Kemenpora RI",https://infopublik.id/kategori/nusantara/668623/dispora-aceh-raih-penghargaan-dari-kemenpora-ri
"2022-09-22 18:00:00","Fordasi Diharapkan Dapat Jadi Teladan Kolaborasi Antar Provinsi",https://infopublik.id/kategori/nusantara/668662/fordasi-diharapkan-dapat-jadi-teladan-kolaborasi-antar-provinsi
"2022-09-22 18:11:00","Buka Fordasi di Aceh, Mendagri Sebut Dana Otsus Mampu Turunkan Angka Kemiskinan",https://infopublik.id/kategori/nusantara/668664/buka-fordasi-di-aceh-mendagri-sebut-dana-otsus-mampu-turunkan-angka-kemiskinan
"2022-09-22 18:14:00","Perhatian Khusus Ibu Hamil Anemia dan Ibu Hamil KEK untuk Cegah Stunting",https://infopublik.id/kategori/nusantara/668665/perhatian-khusus-ibu-hamil-anemia-dan-ibu-hamil-kek-untuk-cegah-stunting
"2022-09-22 18:46:00","Masyarakat Diedukasi Pengelolaan Sampah hingga Menghasilkan Rupiah",https://infopublik.id/kategori/nusantara/668668/masyarakat-diedukasi-pengelolaan-sampah-hingga-menghasilkan-rupiah
"2022-09-22 19:39:00","Dekranasda Aceh Besar, Promosikan Hasil Kerajinan di Pameran Kriyanusa",https://infopublik.id/kategori/nusantara/668697/dekranasda-aceh-besar-promosikan-hasil-kerajinan-di-pameran-kriyanusa
"2022-09-22 20:30:00","Alpokat Lokal Sabang Punya Prospek untuk Dikembangkan",https://infopublik.id/kategori/nusantara/668695/alpokat-lokal-sabang-punya-prospek-untuk-dikembangkan
"2022-09-23 05:23:00","USK Klarifikasi Masalah Ijazah Alumninya",https://infopublik.id/kategori/nusantara/668705/usk-klarifikasi-masalah-ijazah-alumninya
"2022-09-23 05:27:00","Realisasikan Umrah via Bandara SIM, Anggota DPD Asal Aceh Surati Kemenlu dan Kemenhub",https://infopublik.id/kategori/nusantara/668706/realisasikan-umrah-via-bandara-sim-anggota-dpd-asal-aceh-surati-kemenlu-dan-kemenhub
"2022-09-23 05:31:00","Rumah Zakat dan Pertamina Launching Program Pelestarian Budaya Lokal Pariwisata di Sabang",https://infopublik.id/kategori/nusantara/668707/rumah-zakat-dan-pertamina-launching-program-pelestarian-budaya-lokal-pariwisata-di-sabang
"2022-09-23 05:34:00","Aceh Salah satu Provinsi dengan Prevalensi stunting Tertinggi di Indonesia",https://infopublik.id/kategori/nusantara/668709/aceh-salah-satu-provinsi-dengan-prevalensi-stunting-tertinggi-di-indonesia
"2022-09-23 05:35:00","Imigrasi Banda Aceh Komitmen Memberikan Pelayanan Terbaik",https://infopublik.id/kategori/nusantara/668710/imigrasi-banda-aceh-komitmen-memberikan-pelayanan-terbaik
"2022-09-23 05:37:00","Disdik Aceh Umumkan Pemenang Lomba Guru Berprestasi",https://infopublik.id/kategori/nusantara/668711/disdik-aceh-umumkan-pemenang-lomba-guru-berprestasi
"2022-09-23 05:40:00","10 kali Raih WTP, Pj Bupati Aceh Besar Terima Penghargaan dari Menkeu",https://infopublik.id/kategori/nusantara/668712/10-kali-raih-wtp-pj-bupati-aceh-besar-terima-penghargaan-dari-menkeu
"2022-09-23 05:42:00","336 ASN Pemerintah Aceh Lakukan Donor Darah di PMI",https://infopublik.id/kategori/nusantara/668716/336-asn-pemerintah-aceh-lakukan-donor-darah-di-pmi
"2022-09-23 05:44:00","AEKI Gelar Creative Coffeepreneur Journey di Takengon",https://infopublik.id/kategori/nusantara/668713/aeki-gelar-creative-coffeepreneur-journey-di-takengon
"2022-09-23 05:47:00","Kembali, 13 Nelayan Aceh Timur dari Thailand Tiba di Jakarta",https://infopublik.id/kategori/nusantara/668717/kembali-13-nelayan-aceh-timur-dari-thailand-tiba-di-jakarta
"2022-09-23 05:48:00","Dekranasda Aceh Besar Promosikan Hasil Kerajinan di Pameran Kriyanusa",https://infopublik.id/kategori/nusantara/668718/dekranasda-aceh-besar-promosikan-hasil-kerajinan-di-pameran-kriyanusa
"2022-09-23 05:49:00","Bendahara SD dan SMP Ikuti Bimtek Pelaporan Pajak",https://infopublik.id/kategori/nusantara/668720/bendahara-sd-dan-smp-ikuti-bimtek-pelaporan-pajak
"2022-09-23 05:53:00","Kakanwil Kemenag Aceh Lauching Madrasah Digital di Langsa",https://infopublik.id/kategori/nusantara/668723/kakanwil-kemenag-aceh-lauching-madrasah-digital-di-langsa
"2022-09-23 05:55:00","Tingkat Pendapatan PKB, Kapolda Aceh Harap Instansi Terkait Buat Program Menyentuh",https://infopublik.id/kategori/nusantara/668724/tingkat-pendapatan-pkb-kapolda-aceh-harap-instansi-terkait-buat-program-menyentuh
"2022-09-23 05:59:00","Banggar DPR Aceh Berikan Tanggapan Tentang Perubahan APBA 2022",https://infopublik.id/kategori/nusantara/668726/banggar-dpr-aceh-berikan-tanggapan-tentang-perubahan-apba-2022
"2022-09-23 06:19:00","Satpol PP Tertibkan Pedagang yang Jualan di Atas Badan Jalan",https://infopublik.id/kategori/nusantara/668756/satpol-pp-tertibkan-pedagang-yang-jualan-di-atas-badan-jalan
"2022-09-23 15:16:00","Terapkan 9 Nilai Anti Korupsi, KPK dan PSPK Apresiasi MIN 27",https://infopublik.id/kategori/nusantara/668942/terapkan-9-nilai-anti-korupsi-kpk-dan-pspk-apresiasi-min-27
"2022-09-23 16:31:00","BMKG Ingatkan Potensi Cuaca Buruk di Aceh",https://infopublik.id/kategori/nusantara/668998/bmkg-ingatkan-potensi-cuaca-buruk-di-aceh
"2022-09-23 16:33:00","KBRI Upayakan Pemulangan Nelayan Aceh",https://infopublik.id/kategori/nusantara/668997/kbri-upayakan-pemulangan-nelayan-aceh
"2022-09-23 16:51:00","Penyusunan Infografis Data Gender dan Anak",https://infopublik.id/kategori/nusantara/669002/penyusunan-infografis-data-gender-dan-anak
"2022-09-23 17:24:00","Disbudpar Aceh-FJW Kolaborasi Promosikan Pariwisata",https://infopublik.id/kategori/nusantara/669015/disbudpar-aceh-fjw-kolaborasi-promosikan-pariwisata
"2022-09-23 17:48:00","Dispora Aceh Audisi Vokal untuk Pekan Kreativitas Pemuda Tingkat Nasional",https://infopublik.id/kategori/nusantara/669014/dispora-aceh-audisi-vokal-untuk-pekan-kreativitas-pemuda-tingkat-nasional
"2022-09-23 21:43:00","Rumah Amal USK Salurkan Rp 1,3 Miliar Beasiswa",https://infopublik.id/kategori/nusantara/669085/rumah-amal-usk-salurkan-rp-1-3-miliar-beasiswa
"2022-09-23 21:46:00","Mukim Lhoknga Juara Umum MTQ Se-Kecamatan Lhoknga dan Leupung",https://infopublik.id/kategori/nusantara/669086/mukim-lhoknga-juara-umum-mtq-se-kecamatan-lhoknga-dan-leupung
"2022-09-23 21:49:00","Terapkan Sembilan Nilai Anti Korupsi, KPK dan PSPK Apresiasi MIN 27",https://infopublik.id/kategori/nusantara/669090/terapkan-sembilan-nilai-anti-korupsi-kpk-dan-pspk-apresiasi-min-27
"2022-09-23 21:51:00","Wushu Aceh Kembali Raih Emas dan Perak di Kejurnas",https://infopublik.id/kategori/nusantara/669087/wushu-aceh-kembali-raih-emas-dan-perak-di-kejurnas
"2022-09-23 21:53:00","Petugas BPBD Aceh Besar Musnahkan Sarang Tawon",https://infopublik.id/kategori/nusantara/669088/petugas-bpbd-aceh-besar-musnahkan-sarang-tawon
"2022-09-24 02:21:00","Pemkab dan DPRK Aceh Besar Tandatangani Nota Keuangan dan Raqan APBK-P",https://infopublik.id/kategori/nusantara/669124/pemkab-dan-dprk-aceh-besar-tandatangani-nota-keuangan-dan-raqan-apbk-p
"2022-09-24 02:24:00","Kecamatan Darul Kamal Laksanakan Program Saweu Gampong",https://infopublik.id/kategori/nusantara/669125/kecamatan-darul-kamal-laksanakan-program-saweu-gampong
"2022-09-24 02:58:00","Aceh Dapat Hibah Proyek Folur, Target Pengembangan Komunitas Kopi",https://infopublik.id/kategori/nusantara/669107/aceh-dapat-hibah-proyek-folur-target-pengembangan-komunitas-kopi
"2022-09-24 03:07:00","KPK dan PSPK Apresiasi MIN 27",https://infopublik.id/kategori/nusantara/669101/kpk-dan-pspk-apresiasi-min-27
"2022-09-24 03:09:00","Tahun 2023, Samsat Keliling Akan Jangkau Seluruh Aceh",https://infopublik.id/kategori/nusantara/669106/tahun-2023-samsat-keliling-akan-jangkau-seluruh-aceh
"2022-09-24 03:12:00","Pemerintah Aceh Fasilitasi Pemulangan Dua Pemuda Aceh",https://infopublik.id/kategori/nusantara/669105/pemerintah-aceh-fasilitasi-pemulangan-dua-pemuda-aceh
"2022-09-24 03:14:00","Kadis Syariat Islam Aceh Harap Siswa SMA Manfaatkan Potensi Bakat Ada",https://infopublik.id/kategori/nusantara/669104/kadis-syariat-islam-aceh-harap-siswa-sma-manfaatkan-potensi-bakat-ada
"2022-09-24 03:16:00","DSI Aceh Gelar Pelatihan Talents Mapping Untuk Siswa SMA",https://infopublik.id/kategori/nusantara/669103/dsi-aceh-gelar-pelatihan-talents-mapping-untuk-siswa-sma
"2022-09-24 03:22:00","Anggota DPD RI Aceh Minta Dealer Permudah Masyarakat Beli Kendaraan Secara Tunai",https://infopublik.id/kategori/nusantara/669097/anggota-dpd-ri-aceh-minta-dealer-permudah-masyarakat-beli-kendaraan-secara-tunai
"2022-09-24 03:25:00","Akademisi Aceh: Penerima BLT BBM Harus Tepat Sasaran",https://infopublik.id/kategori/nusantara/669096/akademisi-aceh-penerima-blt-bbm-harus-tepat-sasaran
"2022-09-24 03:27:00","Putra Aceh Pimpin IMMAPSI Pusat Periode 2022-2024",https://infopublik.id/kategori/nusantara/669094/putra-aceh-pimpin-immapsi-pusat-periode-2022-2024
"2022-09-24 03:28:00","Dua Dosen Asal Aceh Terpilih Ikut Pelatihan Pelatih Fisik Level Satu Nasional",https://infopublik.id/kategori/nusantara/669093/dua-dosen-asal-aceh-terpilih-ikut-pelatihan-pelatih-fisik-level-satu-nasional
"2022-09-24 06:00:00","Pentingnya Kalaborasi Pemerintah Aceh dan DPRA untuk Pacu Mutu Pendidikan",https://infopublik.id/kategori/nusantara/669092/pentingnya-kalaborasi-pemerintah-aceh-dan-dpra-untuk-pacu-mutu-pendidikan
"2022-09-24 06:05:00","Tim Dinsos Aceh Survey Lokasi Baksos di Matang Rayeuk Idi, Jelang HUT TKSK",https://infopublik.id/kategori/nusantara/669099/tim-dinsos-aceh-survey-lokasi-baksos-di-matang-rayeuk-idi-jelang-hut-tksk
"2022-09-24 06:19:00","Kekerasan Terhadap Perempuan dan Anak Masih Terjadi",https://infopublik.id/kategori/nusantara/669123/kekerasan-terhadap-perempuan-dan-anak-masih-terjadi
"2022-09-24 06:28:00","Kadis DKP Aceh Buka Kegiatan Sosialisasi dan Gerai Penerbitan SKKP",https://infopublik.id/kategori/nusantara/669122/kadis-dkp-aceh-buka-kegiatan-sosialisasi-dan-gerai-penerbitan-skkp
"2022-09-24 15:27:00"," Malam Minggu di Taman Budaya, Ada Pentas ‘Peyasan Seni Awak Awai",https://infopublik.id/kategori/nusantara/669191/malam-minggu-di-taman-budaya-ada-pentas-peyasan-seni-awak-awai
"2022-09-24 16:04:00","Penerbangan Kuala Lumpur-Aceh Dibuka Lagi Mulai 3 Oktober",https://infopublik.id/kategori/nusantara/669143/penerbangan-kuala-lumpur-aceh-dibuka-lagi-mulai-3-oktober
"2022-09-24 20:09:00","Seleksi Atlet Porwanas PWI Aceh Resmi Dimulai",https://infopublik.id/kategori/nusantara/669250/seleksi-atlet-porwanas-pwi-aceh-resmi-dimulai
"2022-09-24 20:11:00","Dispan Subsidi 1 Miliar untuk Ongkos Angkut",https://infopublik.id/kategori/nusantara/669251/dispan-subsidi-1-miliar-untuk-ongkos-angkut
"2022-09-24 20:46:00","Fakultas Kedokteren USK Gelar Penyuluhan Stunting di Sabang",https://infopublik.id/kategori/nusantara/669274/fakultas-kedokteren-usk-gelar-penyuluhan-stunting-di-sabang
"2022-09-24 20:49:00","Buku Tentang Olahraga dan Politik Soekarno Karya Akademisi Aceh Diluncurkan",https://infopublik.id/kategori/nusantara/669275/buku-tentang-olahraga-dan-politik-soekarno-karya-akademisi-aceh-diluncurkan
"2022-09-24 20:51:00","Masyarakat Diajak Jangan Mau Dimanfaatkan Sindikat Narkoba",https://infopublik.id/kategori/nusantara/669276/masyarakat-diajak-jangan-mau-dimanfaatkan-sindikat-narkoba
"2022-09-24 20:53:00","Illiza Ajak Masyarakat Aceh Bersiap Sambut PON 2024",https://infopublik.id/kategori/nusantara/669278/illiza-ajak-masyarakat-aceh-bersiap-sambut-pon-2024
"2022-09-24 20:55:00","Basarnas Cari Satu Remaja Terseret Arus di Pantai Lhoknga",https://infopublik.id/kategori/nusantara/669279/basarnas-cari-satu-remaja-terseret-arus-di-pantai-lhoknga
"2022-09-24 20:59:00","JSI Akui Kualitas Pendidikan Aceh Semakin Baik",https://infopublik.id/kategori/nusantara/669280/jsi-akui-kualitas-pendidikan-aceh-semakin-baik
"2022-09-24 21:00:00","Forki Aceh Gelar Pelatihan Wasit Karate",https://infopublik.id/kategori/nusantara/669281/forki-aceh-gelar-pelatihan-wasit-karate
"2022-09-24 21:04:00","Kadisdik Aceh Terima Audiensi BEM Nusantara",https://infopublik.id/kategori/nusantara/669282/kadisdik-aceh-terima-audiensi-bem-nusantara
"2022-09-24 21:10:00","Seluruh Fraksi DPR Aceh Terima Raqan Perubahan APBA 2022",https://infopublik.id/kategori/nusantara/669284/seluruh-fraksi-dpr-aceh-terima-raqan-perubahan-apba-2022
"2022-09-25 19:28:00","468 Peserta Ikut Event Pati Trail",https://infopublik.id/kategori/nusantara/669432/468-peserta-ikut-event-pati-trail
"2022-09-25 20:42:00","Said Mahdum Cek Depot Sampah di Pondok Pabrik",https://infopublik.id/kategori/nusantara/669429/said-mahdum-cek-depot-sampah-di-pondok-pabrik
"2022-09-25 20:50:00","Korban Pantai Lhoknga Sudah Ditemukan",https://infopublik.id/kategori/nusantara/669426/korban-pantai-lhoknga-sudah-ditemukan
"2022-09-25 20:56:00","HMI Kirim Relawan Mengajar ke SMA di Aceh Utara",https://infopublik.id/kategori/nusantara/669424/hmi-kirim-relawan-mengajar-ke-sma-di-aceh-utara
"2022-09-25 20:59:00","Panglima laot Kesulitan Dapatkan BBM Subsidi",https://infopublik.id/kategori/nusantara/669423/panglima-laot-kesulitan-dapatkan-bbm-subsidi
"2022-09-25 21:04:00","Kadisbudpar Apresiasi Pergelaran Aceh Film Festival 2022",https://infopublik.id/kategori/nusantara/669421/kadisbudpar-apresiasi-pergelaran-aceh-film-festival-2022
"2022-09-26 02:04:00","LPD Bantu  Penyandang Disabilitas Mahir Melukis",https://infopublik.id/kategori/nusantara/669456/lpd-bantu-penyandang-disabilitas-mahir-melukis
"2022-09-26 02:06:00","OJK Aceh Sosialisasi Pasar Modal dan Perlindungan Konsumen dari Investasi Bodong",https://infopublik.id/kategori/nusantara/669457/ojk-aceh-sosialisasi-pasar-modal-dan-perlindungan-konsumen-dari-investasi-bodong
"2022-09-26 02:10:00","Ratusan Jamaah GSB Peringati HUT di Woyla",https://infopublik.id/kategori/nusantara/669458/ratusan-jamaah-gsb-peringati-hut-di-woyla
"2022-09-26 02:16:00","ForBINA  Ajak Pelaku Usaha Kawal Revisi Tataruang",https://infopublik.id/kategori/nusantara/669459/forbina-ajak-pelaku-usaha-kawal-revisi-tataruang
"2022-09-26 02:18:00","Oktober, Masyarakat Mulai Terima BLT DD Tahap Empat",https://infopublik.id/kategori/nusantara/669460/oktober-masyarakat-mulai-terima-blt-dd-tahap-empat
"2022-09-26 02:20:00","OJK Aceh Sosialisasi Pasar Modal di Umuslim",https://infopublik.id/kategori/nusantara/669461/ojk-aceh-sosialisasi-pasar-modal-di-umuslim
"2022-09-26 07:57:00","Dekranasda Aceh Besar Juara 3 Pameran Kriyanusa Jakarta ",https://infopublik.id/kategori/nusantara/669472/dekranasda-aceh-besar-juara-3-pameran-kriyanusa-jakarta
"2022-09-26 13:21:00","Ditinggal Pergi, Rumah Kontruksi Kayu Terbakar",https://infopublik.id/kategori/nusantara/669531/ditinggal-pergi-rumah-kontruksi-kayu-terbakar
"2022-09-26 13:59:00","Dinsos Aceh Besar Salurkan Bantuan untuk Korban Kebakaran dan Angin Kencang",https://infopublik.id/kategori/nusantara/669556/dinsos-aceh-besar-salurkan-bantuan-untuk-korban-kebakaran-dan-angin-kencang
"2022-09-26 15:21:00","Cabdin Aceh Utara Gelar Pelatihan Perpustakaan Berbasis Teknologi",https://infopublik.id/kategori/nusantara/669601/cabdin-aceh-utara-gelar-pelatihan-perpustakaan-berbasis-teknologi
"2022-09-26 17:55:00","Dirhamsyah Pimpin IA ITB Pengda Aceh ",https://infopublik.id/kategori/nusantara/669626/dirhamsyah-pimpin-ia-itb-pengda-aceh
"2022-09-26 18:04:00","Dinsos Aceh Besar Bantu Korban Kebakaran dan Angin Kencang",https://infopublik.id/kategori/nusantara/669660/dinsos-aceh-besar-bantu-korban-kebakaran-dan-angin-kencang
"2022-09-26 18:06:00","Tiga Rumah di Gampong Lamreh Terbakar",https://infopublik.id/kategori/nusantara/669659/tiga-rumah-di-gampong-lamreh-terbakar
"2022-09-26 18:08:00","Disdik Dayah Aceh Gelar Pelatihan Kaligrafi Untuk Santri",https://infopublik.id/kategori/nusantara/669661/disdik-dayah-aceh-gelar-pelatihan-kaligrafi-untuk-santri
"2022-09-26 18:11:00","BPKAD Aceh Tenggara Lelang Kendaraan Dinas",https://infopublik.id/kategori/nusantara/669662/bpkad-aceh-tenggara-lelang-kendaraan-dinas
"2022-09-26 18:18:00","Warga Transmigrasi Dapat Lima Unit Rumah Bantuan Disnakermobduk Aceh",https://infopublik.id/kategori/nusantara/669666/warga-transmigrasi-dapat-lima-unit-rumah-bantuan-disnakermobduk-aceh
"2022-09-26 18:22:00","Muswil KAHMI Momentum Memperkuat Organisasi",https://infopublik.id/kategori/nusantara/669663/muswil-kahmi-momentum-memperkuat-organisasi
"2022-09-26 18:25:00","Pj Bupati Intruksikan Camat dan Keuchik Awasi Pendataan Regsosek",https://infopublik.id/kategori/nusantara/669664/pj-bupati-intruksikan-camat-dan-keuchik-awasi-pendataan-regsosek
"2022-09-26 18:28:00","Pertamina dan RZ Launching Program Pelestarian Keanekaragaman Hayati di Sabang",https://infopublik.id/kategori/nusantara/669665/pertamina-dan-rz-launching-program-pelestarian-keanekaragaman-hayati-di-sabang
"2022-09-27 06:46:00","Aktif Berkontribusi, Aceh Raih Peringkat 5 Anugerah Media Center Daerah Tahun 2022",https://infopublik.id/kategori/nusantara/669802/aktif-berkontribusi-aceh-raih-peringkat-5-anugerah-media-center-daerah-tahun-2022
"2022-09-27 10:57:00","DLH Aceh Besar Imbau Masyarakat Tak Buang Sampah di Jalan",https://infopublik.id/kategori/nusantara/669919/dlh-aceh-besar-imbau-masyarakat-tak-buang-sampah-di-jalan
